5.2309648499050066E-17,1.4585552920271915E-15,1.3092930731805038E-17,1.0096078931848068E-17,1.3077015170487201E-17,1.0101979191856177E-17,1.3066236241806715E-17,1.0115989973804995E-17,1.3085349040176518E-17,1.0086996661038951E-17,5.904302681349104E-17,5.895712323564444E-17,5.892490764191061E-17,5.884073948003401E-17,5.883473262693075E-17,5.895274133720921E-17,5.900484680673768E-17,5.888338677630436E-17,5.893696857087873E-17,5.886337000368257E-17,5.894280782077372E-17,5.88959809692648E-17,5.899095657367516E-17,5.891323906124722E-17,5.891816542850157E-17,5.909135331096383E-17
1.4585555099404992E-15,2.3164512528027796E-16,1.156683294339608E-16,1.0292409077729611E-16,1.155325190408937E-16,1.0291419150625424E-16,1.15585637352276E-16,1.0298625580967538E-16,1.156364179082037E-16,1.0283147249740974E-16,9.123134552901757E-19,9.07909490358523E-19,8.743058643766298E-19,8.736988612879192E-19,9.23468323130811E-19,9.087914412576382E-19,8.745366880119967E-19,8.731405691044769E-19,9.173764758001575E-19,9.055098487004514E-19,8.707933718585712E-19,8.748219695754206E-19,9.16273389385048E-19,9.181815940894825E-19,8.754503889595035E-19,8.744949887407033E-19
1.3093132857203962E-17,1.1566963752805478E-16,-4.405552777307271E-22,3.9137847255658494E-21,-8.831330376044163E-22,2.0824863017245296E-22,-1.1072475556128048E-21,-2.61267528970207E-24,-9.706964833047864E-22,4.021737564348232E-21,9.058667405005016E-18,9.051362794389236E-18,5.984856567126502E-22,5.1552067104653347E-23,-1.6185731480338207E-22,-1.5457448523698222E-22,5.410053936687644E-23,5.403941470618582E-23,2.6262305348719137E-23,2.4271397178381606E-23,-1.100693998774281E-23,-6.117573513633174E-24,-1.626145697880318E-22,-1.6349536753892286E-22,2.2983465626306211E-23,6.560354565697312E-22
1.0096401683906024E-17,1.0292236826491895E-16,3.900615779487685E-21,1.0441192438757086E-21,4.329318101150153E-21,4.2090614196935974E-22,2.9115621776366824E-22,3.0105762975922485E-22,2.9755395682328734E-22,3.2947620706181285E-22,-8.312136430498806E-23,4.982943858293093E-22,9.101641413858942E-18,9.10920617829756E-18,6.146488470240066E-22,-6.438911695322055E-23,1.0998301048803724E-23,6.586161350088005E-23,-1.0120321000948586E-22,-1.0545802200253541E-22,5.224361880373167E-23,-1.32923277081021E-23,-6.766436312024496E-23,-7.853588800490762E-23,-8.538387230019882E-24,1.9653439407470755E-23
1.3077368684395442E-17,1.1553356545754983E-16,-7.671914288533346E-22,4.2123977087849464E-21,-2.815126629619191E-22,3.478038784924032E-21,-9.9858904487826E-22,-1.0266178291751832E-22,-8.945006398561415E-22,-5.216169674400642E-23,-1.4352568647731395E-22,-1.319112253322291E-22,2.2198234754216672E-23,6.456803275552232E-22,9.029089683741566E-18,9.044601971140671E-18,5.810222042741537E-22,3.5134291473745465E-23,7.300098228796863E-24,3.455792138767795E-24,-1.1422487196059617E-23,-2.5177775532846798E-23,-1.2501559444629194E-22,-1.3177983294846329E-22,-4.9704077440176156E-24,2.137810419766617E-24
1.0101786838883482E-17,1.0291251178899683E-16,1.0739376979859289E-22,4.985481080663742E-22,3.500930920339682E-21,1.3216970934492758E-21,3.990379683337674E-21,2.816922078370435E-22,1.103254020932354E-22,3.110224020534418E-22,-7.430194622621819E-23,-6.786671999230713E-23,7.320762742634516E-23,7.786202448754855E-23,-7.287094074888561E-23,4.753669331699174E-22,9.10017556174952E-18,9.126039127410375E-18,6.08035801676748E-22,-7.56794629869763E-23,5.67890598085426E-23,1.3588287321763196E-23,-9.071415513687765E-23,-9.147035339558233E-23,2.987375526889332E-23,4.5777338039675705E-23
1.3065971097998971E-17,1.1558234140372778E-16,-1.4241889478106232E-22,-3.9588080967240024E-22,-1.0187517210827668E-22,3.4182597709976825E-21,2.4858177157828185E-21,2.9877377535543895E-21,-3.786685918232353E-23,-5.4457821319542235E-22,-4.561427624634623E-23,-3.510588992107438E-23,-1.1689559517750185E-22,-1.1970467796444337E-22,-3.301175060815093E-23,-2.906504182401264E-23,-1.509651619552038E-22,5.085531337957529E-22,9.040455386664807E-18,9.045734714386333E-18,4.747777056950714E-22,-1.375487887327705E-22,-2.1858020154611813E-23,-3.0091139816358624E-23,-1.4624439026923403E-22,-1.2943504604691904E-22
1.0116262633934582E-17,1.0298465915702068E-16,4.3951859424028626E-23,9.211025511226283E-23,6.882169856119039E-23,2.2689336793296785E-23,3.675707766436585E-21,9.19099920242146E-22,4.08624969908421E-21,-3.8998252126944026E-23,2.6467404008646227E-23,7.194615361970833E-24,8.555608274283611E-23,8.93264265928926E-23,1.1809726402182934E-24,-1.8735571558918177E-23,5.82783319364334E-23,5.2702173417736473E-23,-1.2504975269100956E-22,4.531410348157325E-22,9.105825115863058E-18,9.124656431441651E-18,6.15026304907302E-22,-4.831232002854201E-23,5.0253221693461374E-23,3.8839302022505753E-23
1.308566866046307E-17,1.156371705991584E-16,-7.514948816074982E-22,6.845220286605894E-23,-7.972559295983843E-22,-1.067942575845745E-23,-9.362004080372643E-22,3.793344914607814E-21,-1.6154237561605424E-22,3.324912900221415E-21,-1.0747815249762088E-22,-1.0400407400899414E-22,2.670038366859627E-23,2.719824669743022E-23,-1.0853637576622877E-22,-1.0594396841083256E-22,2.1276159883786679E-23,2.8833928194499325E-23,-1.305635404685496E-23,-1.1290297013219816E-23,-1.2590155448594721E-23,6.067445700538676E-22,9.041545051429804E-18,9.026348653866193E-18,5.342430629522116E-22,4.033616848442114E-24
1.0086973090502198E-17,1.0282999654830614E-16,3.985347123948059E-21,3.232435988894562E-22,1.799055030516387E-23,2.4224926834218794E-22,-5.3500807610164784E-24,1.219354887701257E-22,3.489468441449241E-21,1.1102712058883973E-21,6.1826040719647335E-22,-4.834655065288488E-23,5.697786122245712E-23,5.921981403967381E-23,-5.511489087621307E-23,-5.577192246543508E-23,3.6800590690668116E-23,6.240315631545691E-23,-8.209214830028299E-23,-7.863734460045888E-23,3.8846660290530013E-23,4.498933704713258E-24,-7.172315704581421E-23,4.811152732490559E-22,9.099579770573841E-18,9.117630736461244E-18
5.904285464302261E-17,9.123114652087611E-19,9.058599796220857E-18,-4.7762844505113384E-23,-1.1123596286259755E-22,-3.926258018470972E-23,-1.4916266609728116E-22,-3.348498626522324E-23,-1.0657809435867733E-22,6.3162728890738245E-22,1.42385262811462E-19,4.594949202555532E-20,6.316125233480699E-21,2.1546898971350417E-21,8.10779031929822E-22,4.905995277480536E-22,5.348764848414191E-22,4.3275366540841675E-22,2.945593888338909E-22,3.1778532373645365E-22,4.932579866248032E-22,6.9962433214061135E-22,7.668631719318495E-22,1.6356486444928081E-21,6.363155068608273E-21,4.497891659652927E-20
5.895718105334914E-17,9.07941940298382E-19,9.051272102323737E-18,5.175057876326674E-22,-1.0501312889730087E-22,-3.5758940984484796E-23,-1.418046420802364E-22,-2.491819611152811E-23,-9.725720695134828E-23,-3.362974708372933E-23,4.5948275114078124E-20,1.3958472422905418E-19,4.4109930661751745E-20,6.313679535704745E-21,1.6367487771013683E-21,7.698895924656587E-22,6.996907212140422E-22,4.918142691083328E-22,2.84602661018551E-22,2.763882845466219E-22,3.9342661238227487E-22,5.169320643639E-22,4.241330487109486E-22,7.564869670406412E-22,2.1525013592799774E-21,6.3267099800173265E-21
5.892433043727874E-17,8.74118141114477E-19,5.085201951795124E-22,9.101909751832387E-18,-3.4024757794456054E-23,-1.5009927683972858E-23,-5.840681146632639E-23,-7.103961499795292E-24,-2.5711709822774212E-23,-1.4241383369219192E-23,6.324580068462738E-21,4.4101218493207505E-20,1.3441894873493482E-19,9.673474700498803E-20,6.368362284683007E-21,2.1286843804082985E-21,1.5066299212632926E-21,9.370048509555959E-22,4.91869077685445E-22,4.261836207571927E-22,5.55350299042897E-22,6.163463077071668E-22,4.644792730390525E-22,6.563271183531191E-22,1.5003455166945293E-21,3.013633520920062E-21
5.884015836797025E-17,8.735042011524954E-19,-3.6835269387563885E-23,9.109485031186465E-18,5.926054473720559E-22,-1.2680530396719614E-23,-5.436240341649311E-23,-6.345201947045941E-24,-2.194133307565699E-23,-1.3714580466491814E-23,2.1624728245039868E-21,6.305799968030379E-21,9.673327578922797E-20,1.3542616249952373E-19,4.5033370744812037E-20,6.313880259201794E-21,3.0331651457625447E-21,1.4838079607874604E-21,6.645675120003112E-22,5.03664758299458E-22,5.886165337473371E-22,5.894204248560703E-22,3.9293499235976855E-22,4.897214399836388E-22,9.592008285105755E-22,1.4934625851090452E-21
5.883484809029135E-17,9.23451348489702E-19,-1.0450222448421466E-22,6.288897984164618E-22,9.028928297181494E-18,-4.2769058321789714E-23,-1.3652565364101704E-22,-2.9893878313084774E-23,-9.232268661337217E-23,-4.192394185559629E-23,8.173318464221515E-22,1.6400269418723278E-21,6.377144679846413E-21,4.50429560721277E-20,1.42480657249497E-19,4.5907731261788693E-20,6.323331247663441E-21,2.110783618843837E-21,7.730782318061348E-22,4.765424635619835E-22,4.613475138647747E-22,4.395017641163217E-22,2.1120687516078092E-22,2.5713801734875295E-22,5.220133206359804E-22,6.718221524505258E-22
5.895308155212699E-17,9.087940520391392E-19,-8.997438172185677E-23,-5.009441778125486E-23,9.044421087645359E-18,5.114484128705612E-22,-1.1819447715944272E-22,-2.158056048594661E-23,-7.489139792049142E-23,-3.4196354917116955E-23,4.939698411402533E-22,7.747283419367216E-22,2.137336356192344E-21,6.3227494814711795E-21,4.590127889682538E-20,1.3961991203465269E-19,4.36736568320044E-20,6.247913312306968E-21,1.5994260555179511E-21,7.612588407465099E-22,6.133506410439513E-22,4.978282515333983E-22,2.099913968273292E-22,2.225357698701545E-22,4.292976951878408E-22,4.8299601071558675E-22
5.900426532494214E-17,8.74430630920112E-19,-5.324307101616766E-23,-2.6085197131373524E-23,5.126592059262265E-22,9.10039462597129E-18,-7.202738872412503E-23,-1.6282929509476292E-23,-4.0404937700885296E-23,-2.285945968713283E-23,5.407088286451394E-22,6.9238862989212635E-22,1.5022312744034037E-21,3.0308937580115166E-21,6.315698059532598E-21,4.3665525681676757E-20,1.3435129167655108E-19,9.729293460343472E-20,6.343067848565361E-21,2.140506866404E-21,1.4746646964855405E-21,9.584692045765027E-22,4.757765235037174E-22,4.2105316879396003E-22,5.937628016727963E-22,6.158372386363792E-22
5.888359399166684E-17,8.729270847782896E-19,2.4648864040600682E-23,4.160123133575115E-23,3.2152505812878534E-23,9.126249172724E-18,6.188123653751022E-22,1.4115266389679756E-23,2.682572381784807E-23,2.180253933883025E-23,3.811546431042805E-22,4.698858554019979E-22,8.485973616008437E-22,1.3932333261308368E-21,2.0971311062982566E-21,6.260515759011037E-21,9.719812759918516E-20,1.351457141855723E-19,4.486425127888979E-20,6.293115105253397E-21,2.9688325757073193E-21,1.4251031026050832E-21,6.846948541642139E-22,4.973607825101419E-22,5.174517615621728E-22,5.103373757029836E-22
5.89373485032494E-17,9.17973895896336E-19,-2.2389528669810833E-23,-9.449868670579288E-23,-7.118767865804196E-24,6.062292724333034E-22,9.039867752373973E-18,-5.315614688857513E-23,1.6791217343374303E-23,-6.953273988906733E-23,2.884104358952487E-22,2.8174756123881793E-22,4.905567320516395E-22,6.636707099666019E-22,7.696763520138104E-22,1.5936829116395367E-21,6.3344494632879185E-21,4.482479661022923E-20,1.4215047692489874E-19,4.587618669645716E-20,6.2094705181886446E-21,2.1034760127961203E-21,7.0141293062371195E-22,4.275946172911568E-22,4.855476939292612E-22,3.892010045721639E-22
5.886374278683031E-17,9.057409534767913E-19,8.959615431329964E-24,-3.771847797035282E-23,1.5255314812472424E-23,-4.0585167992141085E-23,9.045183732461961E-18,5.17760575245013E-22,1.664212578081942E-23,-3.889080266968832E-23,2.5836247965745796E-22,2.574050520103935E-22,3.3311601790651122E-22,4.0756670692455834E-22,4.652027342313092E-22,7.827075507263065E-22,2.0472583602971648E-21,6.245976777654435E-21,4.5932689757620236E-20,1.3982781826468267E-19,4.413204628649493E-20,6.231383736722859E-21,1.6664992202015455E-21,8.002651752704261E-22,5.799552224894146E-22,4.281041480126123E-22
5.894360854635463E-17,8.700475670928422E-19,1.1317827284245158E-22,8.851734499727742E-23,1.1404372933603773E-22,5.132906316371082E-23,6.374747130507242E-22,9.106052754997291E-18,8.736579181533817E-23,3.7703291835519735E-23,3.70287984432788E-22,3.6366618282502446E-22,3.340561455924327E-22,3.586650739784874E-22,4.51937800040044E-22,6.787575822582027E-22,1.2568475605142782E-21,2.8852633887620404E-21,6.314198833684128E-21,4.4171349522945013E-20,1.3397079837292483E-19,9.539441104934625E-20,6.496251046716706E-21,2.204622053061503E-21,1.2573407634014248E-21,7.894882781702553E-22
5.889612437021857E-17,8.747598890570808E-19,1.4414339923478914E-23,-3.675599940826257E-23,2.536958410026158E-23,-4.471122933638238E-23,1.964812759139376E-23,9.124848913930618E-18,6.655689474598529E-22,-4.465389848775785E-23,6.759008884150805E-22,5.073554197954395E-22,5.430953806187374E-22,5.162068411391789E-22,4.3615349361662995E-22,5.083046710151904E-22,8.838250593929736E-22,1.4498127692003517E-21,2.1129919592501097E-21,6.27536859444436E-21,9.552770236678867E-20,1.3474062151650262E-19,4.46322540397683E-20,6.3355096463693694E-21,2.953116535038663E-21,1.450884946779513E-21
5.899175896043935E-17,9.15983452967597E-19,-5.311359183872311E-23,-6.1090834781432005E-25,-5.325598090727247E-23,5.672431584491337E-24,-9.603274318251541E-23,6.9449288164465665E-22,9.041216822704328E-18,5.329504726831269E-24,7.304210881371181E-22,4.2603616379430045E-22,4.247470494962775E-22,3.490620741611319E-22,2.140869984140039E-22,2.3456087891313973E-22,4.350641595323581E-22,5.897402548850216E-22,7.560914918428666E-22,1.5926829315874124E-21,6.250697570702811E-21,4.456439674420552E-20,1.4249685284373705E-19,4.5855854219696963E-20,6.204985628069212E-21,2.0454678996116613E-21
5.891382273019964E-17,9.181678578751493E-19,-6.886262147885516E-23,-5.336774333767743E-23,-6.163372864889667E-23,-3.824198733741074E-23,-8.873745426519769E-23,-2.07572456313492E-23,9.026090703440569E-18,5.186959796973589E-22,1.6372553078088342E-21,7.647869692636232E-22,6.635840749405339E-22,4.963953640239422E-22,2.6222840947791114E-22,2.260772878624522E-22,4.23633621257143E-22,4.581792428773784E-22,4.328050449392017E-22,7.44146080511044E-22,2.067716854649343E-21,6.307560572377401E-21,4.581884237089785E-20,1.3970738682485094E-19,4.395202147020079E-20,6.2750932942797354E-21
5.891767306011949E-17,8.753846460995536E-19,-6.347863362011268E-23,-5.124320964105805E-23,-6.01828270477605E-23,-4.2706362372708177E-23,-8.210345175815108E-23,-3.164768401149328E-23,4.8413875180124305E-22,9.09978712093464E-18,6.370613316748536E-21,2.1455637712773883E-21,1.4974041715796843E-21,9.584257635103417E-22,5.14872501731111E-22,4.2089773222346437E-22,5.929573487793219E-22,5.948010057361303E-22,4.864479612927282E-22,6.655651586134509E-22,1.4593048907220688E-21,3.0127895870887847E-21,6.2403173985826734E-21,4.3943953567222067E-20,1.3408244148425185E-19,9.600514574712651E-20
5.90915702250356E-17,8.742825597277469E-19,6.683119557338744E-22,2.3348081459913253E-23,4.0871570453690894E-23,6.02633155480535E-24,2.012031347134973E-23,-1.3183464451813348E-23,3.680659188569216E-23,9.117859783223109E-18,4.4920059422818795E-20,6.304127439250667E-21,2.8990146617004105E-21,1.376564730875992E-21,6.597956348330049E-22,5.042464517036057E-22,5.0291453516356445E-22,5.187704763371272E-22,4.32639728957651E-22,4.92086216626352E-22,9.196407339280562E-22,1.4230987729513128E-21,2.1770312164313148E-21,6.3303429577828695E-21,9.589520976195413E-20,1.3504787930938687E-19
